raceId,driverId,lap,position,time,milliseconds
1051,817,10,12,1:30.987,90987
1051,817,11,12,1:29.960,89960
1051,817,12,12,1:30.003,90003
1051,817,13,11,1:30.081,90081
1051,817,14,11,1:30.092,90092
1051,817,15,11,1:30.026,90026
1051,817,16,11,1:29.874,89874
1051,817,17,11,1:29.778,89778
1051,817,18,11,1:30.381,90381
1051,817,19,10,1:30.335,90335
1051,817,20,10,1:29.974,89974
1051,817,21,10,1:30.057,90057
1051,817,22,10,1:30.069,90069
1051,817,23,9,1:30.116,90116
1051,817,24,8,1:32.173,92173
1051,817,25,8,1:31.474,91474
1051,817,26,13,1:50.268,110268
1051,817,27,15,1:35.215,95215
1051,817,28,16,1:30.950,90950
1051,817,29,16,1:29.385,89385
1051,817,30,15,1:31.114,91114
1051,817,31,15,1:29.595,89595
1051,817,32,14,1:30.918,90918
1051,817,33,14,1:29.356,89356
1051,817,34,12,1:28.792,88792
1051,817,35,12,1:28.233,88233
1051,817,36,12,1:28.709,88709
1051,817,37,12,1:28.862,88862
1051,817,38,12,1:28.341,88341
1051,817,39,12,1:29.246,89246
1051,817,40,12,1:29.149,89149
1051,817,41,12,1:29.081,89081
1051,817,42,13,1:30.011,90011
1051,817,43,13,1:30.496,90496
1051,817,44,13,1:28.784,88784
1051,817,45,13,1:28.809,88809
1051,817,46,13,1:27.951,87951
1051,817,47,13,1:28.541,88541
1051,817,48,13,1:27.583,87583
1051,817,49,12,1:27.676,87676
1051,817,50,12,1:27.198,87198
1051,817,51,12,1:27.427,87427
1051,817,52,12,1:28.986,88986
1051,817,53,12,1:28.159,88159
1051,817,54,12,1:45.737,105737
1051,817,55,12,1:44.948,104948
1051,817,56,12,1:29.067,89067
1051,20,1,17,1:44.759,104759
1051,20,2,17,1:33.623,93623
1051,20,3,17,1:32.053,92053
1051,20,4,17,1:31.574,91574
1051,20,5,17,1:31.547,91547
1051,20,6,17,1:31.810,91810
1051,20,7,17,1:32.115,92115
1051,20,8,17,1:32.388,92388
1051,20,9,16,1:32.544,92544
1051,20,10,15,1:31.382,91382
1051,20,11,15,1:31.343,91343
1051,20,12,15,1:31.088,91088
1051,20,13,14,1:31.138,91138
1051,20,14,13,1:30.064,90064
1051,20,15,12,1:30.969,90969
1051,20,16,12,1:29.305,89305
1051,20,17,12,1:29.435,89435
1051,20,18,12,1:29.315,89315
1051,20,19,12,1:29.375,89375
1051,20,20,11,1:29.328,89328
1051,20,21,11,1:29.362,89362
1051,20,22,11,1:29.339,89339
1051,20,23,11,1:30.862,90862
1051,20,24,10,1:29.916,89916
1051,20,25,9,1:30.272,90272
1051,20,26,15,1:50.561,110561
1051,20,27,16,1:33.904,93904
1051,20,28,15,1:28.405,88405
1051,20,29,14,1:28.931,88931
1051,20,30,13,1:29.334,89334
1051,20,31,13,1:29.879,89879
1051,20,32,13,1:28.231,88231
1051,20,33,12,1:28.534,88534
1051,20,34,11,1:28.405,88405
1051,20,35,11,1:30.177,90177
1051,20,36,10,1:28.213,88213
1051,20,37,10,1:28.029,88029
1051,20,38,10,1:27.714,87714
1051,20,39,10,1:27.447,87447
1051,20,40,10,1:27.144,87144
1051,20,41,10,1:27.416,87416
1051,20,42,10,1:27.182,87182
1051,20,43,10,1:27.214,87214
1051,20,44,10,1:27.140,87140
1051,20,45,10,1:27.424,87424
1051,20,46,10,1:27.038,87038
1051,20,47,10,1:27.078,87078
1051,20,48,10,1:27.058,87058
1051,20,49,10,1:27.134,87134
1051,20,50,9,1:28.666,88666
1051,20,51,9,1:27.387,87387
1051,20,52,9,1:26.952,86952
1051,20,53,9,1:26.434,86434
1051,20,54,10,1:41.387,101387
1051,20,55,10,1:49.083,109083
1051,20,56,10,1:29.660,89660
1051,854,1,18,1:45.606,105606
1051,854,2,18,1:33.739,93739
1051,854,3,19,1:33.189,93189
1051,854,4,19,1:32.393,92393
1051,854,5,19,1:31.886,91886
1051,854,6,19,1:31.921,91921
1051,854,7,19,1:31.743,91743
1051,854,8,19,1:32.326,92326
1051,854,9,18,1:32.408,92408
1051,854,10,17,1:31.704,91704
1051,854,11,17,1:31.440,91440
1051,854,12,17,1:31.385,91385
1051,854,13,16,1:31.223,91223
1051,854,14,16,1:30.644,90644
1051,854,15,15,1:31.648,91648
1051,854,16,15,1:31.310,91310
1051,854,17,14,1:31.793,91793
1051,854,18,14,1:32.410,92410
1051,854,19,14,1:30.660,90660
1051,854,20,14,1:31.477,91477
1051,854,21,14,1:31.042,91042
1051,854,22,20,1:51.775,111775
1051,854,23,20,1:36.726,96726
1051,854,24,20,1:29.718,89718
1051,854,25,20,1:31.660,91660
1051,854,26,20,1:29.797,89797
1051,854,27,20,1:29.358,89358
1051,854,28,20,1:29.418,89418
1051,854,29,20,1:29.468,89468
1051,854,30,20,1:29.368,89368
1051,854,31,18,1:30.421,90421
1051,854,32,18,1:28.600,88600
1051,854,33,17,1:29.450,89450
1051,854,34,18,1:30.447,90447
1051,854,35,18,1:29.004,89004
1051,854,36,18,1:29.254,89254
1051,854,37,18,1:28.953,88953
1051,854,38,18,1:28.845,88845
1051,854,39,18,1:28.891,88891
1051,854,40,19,1:30.103,90103
1051,854,41,19,1:28.648,88648
1051,854,42,19,1:28.597,88597
1051,854,43,19,1:28.929,88929
1051,854,44,19,1:28.862,88862
1051,854,45,19,1:28.497,88497
1051,854,46,19,1:28.412,88412
1051,854,47,19,1:28.728,88728
1051,854,48,19,1:28.758,88758
1051,854,49,17,1:29.030,89030
1051,854,50,17,1:28.620,88620
1051,854,51,16,1:28.423,88423
1051,854,52,16,1:28.576,88576
1051,854,53,16,1:38.456,98456
1051,854,54,16,1:47.831,107831
1051,854,55,16,1:37.323,97323
1051,854,56,16,1:30.299,90299
1051,849,1,19,1:45.752,105752
1051,849,2,19,1:33.655,93655
1051,849,3,18,1:32.441,92441
1051,849,4,18,1:32.044,92044
1051,849,5,18,1:31.548,91548
1051,849,6,18,1:31.868,91868
1051,849,7,18,1:31.719,91719
1051,849,8,18,1:32.123,92123
1051,849,9,17,1:32.466,92466
1051,849,10,16,1:31.282,91282
1051,849,11,16,1:31.344,91344
1051,849,12,16,1:31.312,91312
1051,849,13,15,1:31.241,91241
1051,849,14,15,1:31.340,91340
1051,849,15,14,1:31.849,91849
1051,849,16,14,1:31.502,91502
1051,849,17,13,1:32.252,92252
1051,849,18,19,1:50.705,110705
1051,849,19,20,1:35.182,95182
1051,849,20,20,1:29.579,89579
1051,849,21,20,1:29.624,89624
1051,849,22,19,1:29.430,89430
1051,849,23,19,1:29.360,89360
1051,849,24,19,1:29.399,89399
1051,849,25,19,1:29.429,89429
1051,849,26,19,1:31.229,91229
1051,849,27,19,1:30.306,90306
1051,849,28,18,1:30.142,90142
1051,849,29,18,1:30.250,90250
1051,849,30,17,1:29.498,89498
1051,849,31,17,1:29.790,89790
1051,849,32,16,1:29.385,89385
1051,849,33,16,1:28.992,88992
1051,849,34,16,1:28.987,88987
1051,849,35,15,1:29.571,89571
1051,849,36,15,1:30.268,90268
1051,849,37,15,1:29.649,89649
1051,849,38,15,1:29.167,89167
1051,849,39,16,1:31.110,91110
1051,849,40,16,1:29.945,89945
1051,849,41,16,1:29.165,89165
1051,849,42,17,1:30.868,90868
1051,849,43,17,1:29.047,89047
1051,849,44,17,1:28.732,88732
1051,849,45,17,1:28.881,88881
1051,849,46,17,1:28.890,88890
1051,849,47,17,1:28.862,88862
1051,849,48,17,1:28.745,88745
1051,849,49,15,1:28.934,88934
1051,849,50,16,1:30.972,90972
1051,853,1,20,1:46.318,106318
1051,853,2,20,1:34.272,94272
1051,853,3,20,1:33.450,93450
1051,853,4,20,1:32.473,92473
1051,853,5,20,1:32.395,92395
1051,853,6,20,1:32.180,92180
1051,853,7,20,1:32.065,92065
1051,853,8,20,1:32.120,92120
1051,853,9,19,1:32.285,92285
1051,853,10,18,1:31.809,91809
1051,853,11,18,1:31.463,91463
1051,853,12,18,1:31.282,91282
1051,853,13,18,1:31.465,91465
1051,853,14,17,1:31.473,91473
1051,853,15,16,1:31.525,91525
1051,853,16,17,1:32.307,92307
1051,853,17,16,1:31.110,91110
1051,853,18,15,1:30.954,90954
1051,853,19,15,1:31.524,91524
1051,853,20,15,1:31.440,91440
1051,853,21,16,1:32.740,92740
1051,853,22,16,1:32.427,92427
1051,853,23,16,1:31.847,91847
1051,853,24,17,1:32.457,92457
1051,853,25,17,1:31.560,91560
1051,853,26,17,1:31.134,91134
1051,853,27,18,1:33.755,93755
1051,853,28,19,1:34.390,94390
1051,853,29,19,1:31.535,91535
1051,853,30,19,1:31.858,91858
1051,853,31,20,1:54.304,114304
1051,853,32,20,1:41.988,101988
1051,853,33,20,1:30.416,90416
1051,853,34,20,1:30.202,90202
1051,853,35,20,1:29.645,89645
1051,853,36,20,1:31.838,91838
1051,853,37,20,1:33.347,93347
1051,853,38,20,1:32.118,92118
1051,853,39,20,1:36.328,96328
1051,853,40,20,1:33.916,93916
1051,853,41,20,1:29.644,89644
1051,853,42,20,1:32.315,92315
1051,853,43,20,1:29.048,89048
1051,853,44,20,1:33.393,93393
1051,853,45,20,1:29.137,89137
1051,853,46,20,1:31.845,91845
1051,853,47,20,1:31.182,91182
1051,853,48,20,1:28.444,88444
1051,853,49,19,1:28.599,88599
1051,853,50,19,1:28.212,88212
1051,853,51,18,1:28.124,88124
1051,853,52,18,1:29.658,89658
1051,853,53,18,1:48.068,108068
1051,853,54,18,1:42.132,102132
1051,853,55,18,1:27.340,87340
1072,1,1,1,1:35.234,95234
1072,1,2,1,1:34.020,94020
1072,1,3,1,1:33.782,93782
1072,1,4,1,1:33.792,93792
1072,1,5,1,1:33.397,93397
1072,1,6,1,1:33.260,93260
1072,1,7,1,1:33.720,93720
1072,1,8,1,1:33.214,93214
1072,1,9,1,1:33.150,93150
1072,1,10,1,2:02.043,122043
1072,1,11,2,3:00.569,180569
1072,1,12,2,2:48.065,168065
1072,1,13,2,2:55.505,175505
1072,1,14,2,19:54.857,1194857
1072,1,15,3,3:34.902,214902
1072,1,16,2,21:37.704,1297704
1072,1,17,3,2:37.547,157547
1072,1,18,2,1:33.056,93056
1072,1,19,2,1:32.974,92974
1072,1,20,2,1:32.532,92532
1072,1,21,2,1:32.130,92130
1072,1,22,2,1:32.674,92674
1072,1,23,2,1:40.670,100670
1072,1,24,2,1:56.641,116641
1072,1,25,2,1:31.502,91502
1072,1,26,2,1:31.809,91809
1072,1,27,2,1:32.669,92669
1072,1,28,2,1:44.229,104229
1072,1,29,2,1:43.184,103184
1072,1,30,2,2:07.028,127028
1072,1,31,2,2:07.402,127402
1072,1,32,2,2:06.321,126321
1072,1,33,2,1:37.237,97237
1072,1,34,2,1:31.411,91411
1072,1,35,2,1:31.199,91199
1072,1,36,2,1:43.095,103095
1072,1,37,2,1:37.056,97056
1072,1,38,2,1:32.069,92069
1072,1,39,2,1:31.549,91549
1072,1,40,2,1:31.536,91536
1072,1,41,2,1:31.089,91089
1072,1,42,2,1:31.964,91964
1072,1,43,1,1:31.896,91896
1072,1,44,1,1:31.338,91338
1072,1,45,1,1:30.854,90854
1072,1,46,1,1:31.610,91610
1072,1,47,1,1:30.734,90734
1072,1,48,1,1:31.588,91588
1072,1,49,1,1:33.707,93707
1072,1,50,1,1:35.604,95604
1072,822,1,2,1:36.272,96272
1072,822,2,2,1:34.048,94048
1072,822,3,2,1:34.138,94138
1072,822,4,2,1:33.585,93585
1072,822,5,2,1:33.676,93676
1072,822,6,2,1:33.465,93465
1072,822,7,2,1:33.639,93639
1072,822,8,2,1:33.655,93655
1072,822,9,2,1:33.701,93701
1072,822,10,3,2:07.440,127440
1072,822,11,3,2:53.975,173975
1072,822,12,3,2:47.772,167772
1072,822,13,3,2:56.937,176937
1072,822,14,3,19:53.967,1193967
1072,822,15,5,3:38.147,218147
1072,822,16,5,21:43.872,1303872
1072,822,17,5,2:28.734,148734
1072,822,18,5,1:34.794,94794
1072,822,19,5,1:34.141,94141
1072,822,20,5,1:33.489,93489
1072,822,21,5,1:33.908,93908
1072,822,22,5,1:33.288,93288
1072,822,23,5,1:47.025,107025
1072,822,24,5,1:52.013,112013
1072,822,25,5,1:33.299,93299
1072,822,26,5,1:34.453,94453
1072,822,27,5,1:42.212,102212
1072,822,28,5,1:37.370,97370
1072,822,29,5,1:53.111,113111
1072,822,30,5,2:06.597,126597
1072,822,31,5,2:06.933,126933
1072,822,32,5,2:06.307,126307
1072,822,33,5,1:33.124,93124
1072,822,34,5,1:32.602,92602
1072,822,35,5,1:39.304,99304
1072,822,36,5,1:37.318,97318
1072,822,37,5,1:33.439,93439
1072,822,38,5,1:33.522,93522
1072,822,39,5,1:34.887,94887
1072,822,40,4,1:32.726,92726
1072,822,41,4,1:32.108,92108
1072,822,42,4,1:31.825,91825
1072,822,43,4,1:31.677,91677
1072,822,44,4,1:31.593,91593
1072,822,45,4,1:31.734,91734
1072,822,46,4,1:31.797,91797
1072,822,47,4,1:31.408,91408
1072,822,48,4,1:32.505,92505
1072,822,49,4,1:32.470,92470
1072,822,50,3,1:32.647,92647
1072,830,1,3,1:36.916,96916
1072,830,2,3,1:34.338,94338
1072,830,3,3,1:34.383,94383
1072,830,4,3,1:33.654,93654
1072,830,5,3,1:33.723,93723
1072,830,6,3,1:33.678,93678
1072,830,7,3,1:33.600,93600
1072,830,8,3,1:33.603,93603
1072,830,9,3,1:33.573,93573
1072,830,10,2,2:04.230,124230
1072,830,11,1,2:52.037,172037
1072,830,12,1,2:47.282,167282
1072,830,13,1,2:54.881,174881
1072,830,14,1,19:50.175,1190175
1072,830,15,1,3:37.106,217106
1072,830,16,3,21:47.869,1307869
1072,830,17,1,2:32.203,152203
1072,830,18,1,1:33.425,93425
1072,830,19,1,1:32.712,92712
1072,830,20,1,1:32.764,92764
1072,830,21,1,1:32.488,92488
1072,830,22,1,1:32.204,92204
1072,830,23,1,1:38.474,98474
1072,830,24,1,1:58.848,118848
1072,830,25,1,1:31.785,91785
1072,830,26,1,1:32.179,92179
1072,830,27,1,1:31.883,91883
1072,830,28,1,1:44.699,104699
1072,830,29,1,1:41.727,101727
1072,830,30,1,2:07.686,127686
1072,830,31,1,2:08.261,128261
1072,830,32,1,2:04.976,124976
1072,830,33,1,1:38.172,98172
1072,830,34,1,1:31.491,91491
1072,830,35,1,1:31.488,91488
1072,830,36,1,1:43.722,103722
1072,830,37,1,1:35.677,95677
1072,830,38,1,1:31.683,91683
1072,830,39,1,1:31.556,91556
1072,830,40,1,1:31.567,91567
1072,830,41,1,1:31.584,91584
1072,830,42,1,1:33.091,93091
1072,830,43,2,1:33.003,93003
1072,830,44,2,1:32.706,92706
1072,830,45,2,1:32.743,92743
1072,830,46,2,1:32.313,92313
1072,830,47,2,1:32.766,92766
1072,830,48,2,1:32.829,92829
1072,830,49,2,1:34.158,94158
1072,830,50,2,1:34.032,94032
1072,844,1,4,1:38.491,98491
1072,844,2,4,1:35.006,95006
1072,844,3,4,1:34.497,94497
1072,844,4,4,1:34.414,94414
1072,844,5,4,1:34.150,94150
1072,844,6,4,1:34.186,94186
1072,844,7,4,1:34.155,94155
1072,844,8,4,1:33.976,93976
1072,844,9,4,1:33.963,93963
1072,844,10,4,2:05.296,125296
1072,844,11,6,2:54.515,174515
1072,844,12,6,2:48.391,168391
1072,844,13,6,2:59.190,179190
1072,844,14,6,19:54.398,1194398
1072,844,15,7,3:33.042,213042
1072,844,16,7,21:47.153,1307153
1072,844,17,10,2:25.319,145319
1072,844,18,10,1:36.483,96483
1072,844,19,10,1:35.072,95072
1072,844,20,10,1:34.841,94841
1072,844,21,10,1:34.571,94571
1072,844,22,10,1:34.605,94605
1072,844,23,8,1:53.316,113316
1072,844,24,9,1:53.089,113089
1072,844,25,9,1:33.642,93642
1072,844,26,9,1:33.086,93086
1072,844,27,9,1:47.933,107933
1072,844,28,9,1:34.874,94874
1072,844,29,9,1:59.441,119441
1072,844,30,9,2:07.797,127797
1072,844,31,9,2:07.664,127664
1072,844,32,9,1:58.029,118029
1072,844,33,9,1:32.704,92704
1072,844,34,9,1:32.257,92257
1072,844,35,9,1:46.036,106036
1072,844,36,9,1:33.209,93209
1072,844,37,9,1:32.066,92066
1072,844,38,9,1:32.745,92745
1072,844,39,8,1:32.028,92028
1072,844,40,8,1:32.145,92145
1072,844,41,8,1:31.883,91883
1072,844,42,8,1:32.094,92094
1072,844,43,8,1:32.395,92395
1072,844,44,8,1:31.710,91710
1072,844,45,8,1:31.745,91745
1072,844,46,8,1:31.601,91601
1072,844,47,8,1:32.251,92251
1072,844,48,8,1:32.716,92716
1072,844,49,7,1:31.992,91992
1072,844,50,7,1:33.431,93431
1072,815,1,5,1:39.056,99056
1072,815,2,5,1:35.303,95303
1072,815,3,5,1:34.461,94461
1072,815,4,5,1:34.474,94474
1072,815,5,5,1:34.356,94356
1072,815,6,5,1:34.171,94171
1072,815,7,5,1:35.151,95151
1072,815,8,5,1:34.421,94421
1072,815,9,5,1:34.138,94138
1072,815,10,5,2:05.840,125840
1072,815,11,8,2:56.055,176055
1072,815,12,8,2:46.473,166473
1072,815,13,8,3:00.851,180851
1072,815,14,8,19:57.659,1197659
1072,846,1,6,1:40.157,100157
1072,846,2,6,1:35.867,95867
1072,846,3,6,1:35.600,95600
1072,846,4,6,1:35.385,95385
1072,846,5,6,1:35.346,95346
1072,846,6,6,1:35.333,95333
1072,846,7,6,1:35.547,95547
1072,846,8,6,1:35.314,95314
1072,846,9,6,1:35.794,95794
1072,846,10,7,2:06.861,126861
1072,846,11,14,2:57.625,177625
1072,846,12,14,2:44.073,164073
1072,846,13,14,3:06.378,186378
1072,846,14,14,19:59.791,1199791
1072,846,15,16,3:34.915,214915
1072,846,16,16,21:47.962,1307962
1072,846,17,15,2:01.196,121196
1072,846,18,15,1:37.185,97185
1072,846,19,15,1:36.056,96056
1072,846,20,15,1:35.193,95193
1072,846,21,15,1:35.504,95504
1072,846,22,15,1:34.775,94775
1072,846,23,14,1:57.055,117055
1072,846,24,14,1:47.080,107080
1072,846,25,13,1:36.035,96035
1072,846,26,11,1:36.317,96317
1072,846,27,11,1:50.818,110818
1072,846,28,11,1:32.998,92998
1072,846,29,11,2:02.122,122122
1072,846,30,11,2:07.591,127591
1072,846,31,11,2:07.594,127594
1072,846,32,11,1:54.679,114679
1072,846,33,11,1:32.933,92933
1072,846,34,11,1:32.828,92828
1072,846,35,11,1:50.999,110999
1072,846,36,11,1:33.675,93675
1072,846,37,10,1:33.149,93149
1072,846,38,10,1:32.502,92502
1072,846,39,10,1:32.305,92305
1072,846,40,10,1:32.135,92135
1072,846,41,10,1:32.443,92443
1072,846,42,10,1:32.602,92602
1072,846,43,10,1:32.002,92002
1072,846,44,10,1:32.345,92345
1072,846,45,10,1:32.198,92198
1072,846,46,10,1:32.035,92035
1072,846,47,10,1:32.028,92028
1072,846,48,10,1:32.263,92263
1072,846,49,10,1:31.914,91914
1072,846,50,10,1:31.974,91974
1072,839,1,7,1:41.170,101170
1072,839,2,7,1:36.208,96208
1072,839,3,7,1:35.655,95655
1072,839,4,7,1:35.587,95587
1072,839,5,7,1:35.327,95327
1072,839,6,7,1:35.374,95374
1072,839,7,7,1:35.468,95468
1072,839,8,7,1:35.277,95277
1072,839,9,7,1:35.242,95242
1072,839,10,6,2:05.014,125014
1072,839,11,4,2:38.831,158831
1072,839,12,4,2:48.154,168154
1072,839,13,4,2:56.663,176663
1072,839,14,4,19:54.256,1194256
1072,839,15,2,3:26.892,206892
1072,839,16,1,21:35.166,1295166
1072,839,17,2,2:44.267,164267
1072,839,18,3,1:35.131,95131
1072,839,19,3,1:33.886,93886
1072,839,20,3,1:33.702,93702
1072,839,21,3,1:33.580,93580
1072,839,22,3,1:33.649,93649
1072,839,23,3,1:46.410,106410
1072,839,24,3,1:53.191,113191
1072,839,25,3,1:33.097,93097
1072,839,26,3,1:33.117,93117
1072,839,27,3,1:38.862,98862
1072,839,28,3,1:39.141,99141
1072,839,29,3,1:51.215,111215
1072,839,30,3,2:07.399,127399
1072,839,31,3,2:07.097,127097
1072,839,32,3,2:06.209,126209
1072,839,33,3,1:34.864,94864
1072,839,34,3,1:33.659,93659
1072,839,35,3,1:40.211,100211
1072,839,36,3,1:38.191,98191
1072,839,37,3,1:32.600,92600
1072,839,38,3,1:32.667,92667
1072,839,39,3,1:32.526,92526
1072,839,40,3,1:32.838,92838
1072,839,41,3,1:32.598,92598
1072,839,42,3,1:32.555,92555
1072,839,43,3,1:32.547,92547
1072,839,44,3,1:32.562,92562
1072,839,45,3,1:32.243,92243
1072,839,46,3,1:32.412,92412
1072,839,47,3,1:31.797,91797
1072,839,48,3,1:32.534,92534
1072,839,49,3,1:32.487,92487
1072,839,50,4,1:33.223,93223
1072,842,1,8,1:41.926,101926
1072,842,2,8,1:36.492,96492
1072,842,3,8,1:35.872,95872
1072,842,4,8,1:35.490,95490
1072,842,5,8,1:35.431,95431
1072,842,6,8,1:35.276,95276
1072,842,7,8,1:35.806,95806
1072,842,8,9,1:36.809,96809
1072,842,9,9,1:35.257,95257
1072,842,10,9,2:04.284,124284
1072,842,11,7,2:43.696,163696
1072,842,12,7,2:46.749,166749
1072,842,13,7,2:59.573,179573
1072,842,14,7,19:56.151,1196151
1072,842,15,6,3:27.223,207223
1072,842,16,6,21:46.156,1306156
1072,842,17,6,2:25.672,145672
1072,842,18,6,1:35.689,95689
1072,842,19,6,1:34.498,94498
1072,842,20,6,1:34.262,94262
1072,842,21,6,1:34.087,94087
1072,842,22,6,1:34.132,94132
1072,842,23,6,1:48.505,108505
1072,842,24,6,1:50.008,110008
1072,842,25,6,1:34.188,94188
1072,842,26,6,1:33.957,93957
1072,842,27,6,1:43.051,103051
1072,842,28,6,1:38.034,98034
1072,842,29,6,1:54.524,114524
1072,842,30,6,2:07.164,127164
1072,842,31,6,2:07.307,127307
1072,842,32,6,2:05.168,125168
1072,842,33,6,1:34.340,94340
1072,842,34,6,1:33.488,93488
1072,842,35,6,1:41.734,101734
1072,842,36,6,1:36.762,96762
1072,842,37,6,1:32.881,92881
1072,842,38,6,1:33.204,93204
1072,842,39,6,1:32.765,92765
1072,842,40,6,1:32.820,92820
1072,842,41,6,1:32.822,92822
1072,842,42,6,1:32.549,92549
1072,842,43,6,1:32.858,92858
1072,842,44,6,1:32.467,92467
1072,842,45,6,1:32.383,92383
1072,842,46,6,1:32.297,92297
1072,842,47,6,1:32.423,92423
1072,842,48,6,1:32.511,92511
1072,842,49,6,1:32.982,92982
1072,842,50,6,1:33.008,93008
1072,817,1,9,1:42.224,102224
1072,817,2,9,1:37.187,97187
1072,817,3,9,1:35.879,95879
1072,817,4,9,1:35.324,95324
1072,817,5,9,1:35.382,95382
1072,817,6,9,1:34.918,94918
1072,817,7,9,1:35.553,95553
1072,817,8,8,1:35.081,95081
1072,817,9,8,1:34.915,94915
1072,817,10,8,2:04.764,124764
1072,817,11,5,2:39.350,159350
1072,817,12,5,2:48.915,168915
1072,817,13,5,2:59.302,179302
1072,817,14,5,19:53.150,1193150
1072,817,15,4,3:30.743,210743
1072,817,16,4,21:42.823,1302823
1072,817,17,4,2:30.837,150837
1072,817,18,4,1:34.564,94564
1072,817,19,4,1:33.987,93987
1072,817,20,4,1:33.589,93589
1072,817,21,4,1:33.964,93964
1072,817,22,4,1:33.505,93505
1072,817,23,4,1:45.604,105604
1072,817,24,4,1:53.522,113522
1072,817,25,4,1:33.484,93484
1072,817,26,4,1:33.496,93496
1072,817,27,4,1:40.828,100828
1072,817,28,4,1:37.306,97306
1072,817,29,4,1:52.454,112454
1072,817,30,4,2:07.251,127251
1072,817,31,4,2:06.995,126995
1072,817,32,4,2:06.925,126925
1072,817,33,4,1:33.471,93471
1072,817,34,4,1:33.443,93443
1072,817,35,4,1:39.221,99221
1072,817,36,4,1:37.947,97947
1072,817,37,4,1:33.337,93337
1072,817,38,4,1:34.017,94017
1072,817,39,4,1:34.680,94680
1072,817,40,5,1:34.573,94573
1072,817,41,5,1:33.247,93247
1072,817,42,5,1:33.124,93124
1072,817,43,5,1:32.716,92716
1072,817,44,5,1:32.978,92978
1072,817,45,5,1:32.957,92957
1072,817,46,5,1:32.788,92788
1072,817,47,5,1:32.777,92777
1072,817,48,5,1:32.892,92892
1072,817,49,5,1:33.100,93100
1072,817,50,5,1:34.150,94150
1072,841,1,10,1:43.867,103867
1072,841,2,11,1:37.348,97348
1072,841,3,11,1:35.939,95939
1072,841,4,11,1:35.637,95637
1072,841,5,11,1:35.444,95444
1072,841,6,11,1:35.811,95811
1072,841,7,10,1:36.069,96069
1072,841,8,10,1:35.474,95474
1072,841,9,10,1:35.673,95673
1072,841,10,11,2:07.135,127135
1072,841,11,10,2:41.962,161962
1072,841,12,10,2:45.622,165622
1072,841,13,10,3:02.130,182130
1072,841,14,10,19:57.442,1197442
1072,841,15,8,3:25.815,205815
1072,841,16,8,21:44.901,1304901
1072,841,17,7,2:22.680,142680
1072,841,18,7,1:35.474,95474
1072,841,19,7,1:34.910,94910
1072,841,20,7,1:34.262,94262
1072,841,21,7,1:34.316,94316
1072,841,22,7,1:34.316,94316
1072,841,23,7,1:49.974,109974
1072,841,24,7,1:49.615,109615
1072,841,25,7,1:33.648,93648
1072,841,26,7,1:34.260,94260
1072,841,27,7,1:45.850,105850
1072,841,28,7,1:37.857,97857
1072,841,29,7,1:56.632,116632
1072,841,30,7,2:06.539,126539
1072,841,31,7,2:07.199,127199
1072,841,32,7,2:05.121,125121
1072,841,33,7,1:33.769,93769
1072,841,34,7,1:33.357,93357
1072,841,35,7,1:44.409,104409
1072,841,36,7,1:35.920,95920
1072,841,37,7,1:32.865,92865
1072,841,38,8,1:34.255,94255
1072,841,39,9,1:34.318,94318
1072,841,40,9,1:33.375,93375
1072,841,41,9,1:33.137,93137
1072,841,42,9,1:33.133,93133
1072,841,43,9,1:33.231,93231
1072,841,44,9,1:33.312,93312
1072,841,45,9,1:33.348,93348
1072,841,46,9,1:33.269,93269
1072,841,47,9,1:33.347,93347
1072,841,48,9,1:32.885,92885
1072,841,49,9,1:33.167,93167
1072,841,50,9,1:33.604,93604
1072,4,1,11,1:43.891,103891
1072,4,2,10,1:36.375,96375
1072,4,3,10,1:36.275,96275
1072,4,4,10,1:35.464,95464
1072,4,5,10,1:35.748,95748
1072,4,6,10,1:35.849,95849
1072,4,7,11,1:36.974,96974
1072,4,8,12,1:37.134,97134
1072,4,9,12,1:35.601,95601
1072,4,10,13,2:10.761,130761
1072,4,11,15,2:46.293,166293
1072,4,12,15,2:43.853,163853
1072,4,13,15,3:08.223,188223
1072,4,14,15,20:01.043,1201043
1072,4,15,13,3:25.227,205227
1072,4,16,13,21:44.158,1304158
1072,4,17,14,2:09.426,129426
1072,4,18,14,1:37.425,97425
1072,4,19,14,1:35.602,95602
1072,4,20,14,1:35.325,95325
1072,4,21,14,1:35.306,95306
1072,4,22,14,1:34.145,94145
1072,4,23,13,1:57.640,117640
1072,4,24,13,1:47.176,107176
1072,4,25,15,1:47.635,107635
1072,4,26,14,1:35.879,95879
1072,4,27,14,1:52.289,112289
1072,4,28,14,1:34.184,94184
1072,4,29,14,2:06.437,126437
1072,4,30,14,2:06.321,126321
1072,4,31,14,2:07.020,127020
1072,4,32,14,1:49.941,109941
1072,4,33,14,1:33.813,93813
1072,4,34,13,1:33.954,93954
1072,4,35,13,1:49.736,109736
1072,4,36,13,1:33.673,93673
1072,4,37,13,1:33.770,93770
1072,4,38,13,1:33.652,93652
1072,4,39,13,1:34.054,94054
1072,4,40,13,1:33.693,93693
1072,4,41,13,1:34.246,94246
